31127-03,37127-03,665.0,705.0,735.0,735.0,765.0,815.0,865.0,915.0,1515.0,1665.0,,,1090.0,1090.0,1130.0,1180.0,1180.0,1225.0,1270.0,1315.0,1315.0,1360.0,1410.0,1765.0
31127-04,37127-04,241.0,261.0,276.0,276.0,296.0,316.0,336.0,356.0,581.0,641.0,296.0,316.0,316.0,316.0,336.0,351.0,351.0,366.0,376.0,386.0,386.0,396.0,406.0,536.0
31127-07,37127-07,642.0,682.0,712.0,712.0,742.0,792.0,842.0,892.0,1492.0,1642.0,,,1047.0,1047.0,1087.0,1137.0,1137.0,1182.0,1227.0,1272.0,1272.0,1317.0,1367.0,1722.0
31127-08,37127-08,642.0,682.0,712.0,712.0,742.0,792.0,842.0,892.0,1492.0,1642.0,,,1047.0,1047.0,1087.0,1137.0,1137.0,1182.0,1227.0,1272.0,1272.0,1317.0,1367.0,1722.0
31127-15,37127-15,647.0,687.0,717.0,717.0,747.0,797.0,847.0,897.0,1497.0,1647.0,,,1052.0,1052.0,1092.0,1142.0,1142.0,1187.0,1232.0,1277.0,1277.0,1322.0,1372.0,1727.0
31127-16,37127-16,647.0,687.0,717.0,717.0,747.0,797.0,847.0,897.0,1497.0,1647.0,,,1052.0,1052.0,1092.0,1142.0,1142.0,1187.0,1232.0,1277.0,1277.0,1322.0,1372.0,1727.0
31127-39,37127-39,921.0,961.0,991.0,991.0,1021.0,1071.0,1121.0,1171.0,1771.0,1921.0,,,1446.0,1446.0,1486.0,1536.0,1536.0,1581.0,1626.0,1671.0,1671.0,1716.0,1766.0,2256.0
31127-40,37127-40,921.0,961.0,991.0,991.0,1021.0,1071.0,1121.0,1171.0,1771.0,1921.0,,,1446.0,1446.0,1486.0,1536.0,1536.0,1581.0,1626.0,1671.0,1671.0,1716.0,1766.0,2256.0
31127-54,37127-54,612.0,652.0,682.0,682.0,712.0,762.0,812.0,862.0,1037.0,1112.0,,,912.0,912.0,952.0,1002.0,1002.0,1047.0,1092.0,1137.0,1137.0,1182.0,1232.0,1587.0
31127-65,37127-65,97.0,102.0,107.0,107.0,112.0,122.0,132.0,137.0,267.0,297.0,,,147.0,147.0,152.0,157.0,157.0,162.0,172.0,182.0,182.0,192.0,197.0,222.0
31127-86,37127-86,877.0,917.0,947.0,947.0,977.0,1027.0,1077.0,1127.0,1727.0,1877.0,,,1402.0,1402.0,1442.0,1492.0,1492.0,1537.0,1582.0,1627.0,1627.0,1672.0,1722.0,2077.0
31127-87,37127-87,877.0,917.0,947.0,947.0,977.0,1027.0,1077.0,1127.0,1727.0,1877.0,,,1402.0,1402.0,1442.0,1492.0,1492.0,1537.0,1582.0,1627.0,1627.0,1672.0,1722.0,2077.0
31127-H1,37127-H1,101.0,106.0,111.0,111.0,116.0,121.0,126.0,131.0,236.0,261.0,,,130.0,130.0,136.0,141.0,141.0,146.0,151.0,156.0,156.0,161.0,166.0,206.0
31127-H2,37127-H2,111.0,116.0,121.0,121.0,126.0,131.0,136.0,141.0,246.0,271.0,,,140.0,140.0,146.0,151.0,151.0,156.0,161.0,166.0,166.0,171.0,176.0,216.0
34127-01,,218.0,258.0,288.0,288.0,318.0,368.0,418.0,468.0,1068.0,1218.0,,,,,,,,,,,,,,
34127-02,,148.0,168.0,183.0,183.0,203.0,223.0,243.0,263.0,573.0,648.0,,,,,,,,,,,,,,
34127-03,,178.0,218.0,248.0,248.0,278.0,328.0,378.0,428.0,1028.0,1178.0,,,,,,,,,,,,,,
34127-04,,53.0,73.0,88.0,88.0,108.0,128.0,148.0,168.0,393.0,453.0,108.0,128.0,,,,,,,,,,,,
